,gameid,datacompleteness,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
19815,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,4,Blue,bot,Neo,oe:player:c79ce9ec47a91226340af0e57afa782,TSM,oe:team:a22510a4756fa424cb0771b13261139,Varus,Lucian,Zeri,Karma,Xayah,Kai'Sa,2297,1,8,0,8,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747,0.8359,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,2.0,0.0,35036,915.1763,0.305245,230.3352,640.0958,0,0.0,23,0.6008,14,85,2.2203,18517,13556,354.0966,0.275566,15800,,358.0,333.0,25,,,9.3513,3611.0,3277.0,90.0,3511.0,3020.0,88.0,100.0,257.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5587.0,6111.0,147.0,5624.0,5449.0,133.0,-37.0,662.0,14.0,1.0,0.0,0.0,1.0,2.0,0.0
19816,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,5,Blue,sup,Chime,oe:player:6c7c8b16d921fbf3394e228f1554ef5,TSM,oe:team:a22510a4756fa424cb0771b13261139,Rakan,Lucian,Zeri,Karma,Xayah,Kai'Sa,2297,1,2,0,16,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747,0.8359,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,10402,271.7109,0.0906255,442.229,733.0605,0,0.0,28,0.7314,14,177,4.6234,10154,5193,135.6465,0.105557,8750,,52.0,52.0,0,,,1.3583,2431.0,2698.0,17.0,2524.0,2549.0,16.0,-93.0,149.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3553.0,3599.0,26.0,3686.0,3313.0,27.0,-133.0,286.0,-1.0,1.0,3.0,0.0,1.0,2.0,2.0
19817,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,6,Red,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Sion,Elise,Caitlyn,Ashe,Gwen,Ornn,2297,0,0,3,7,10,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2612,0.8359,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,14161,369.8999,0.154247,1060.5398,2244.6844,0,0.0,12,0.3135,7,45,1.1754,11486,6525,170.4397,0.166852,11275,,248.0,240.0,8,,,6.478,3113.0,4512.0,73.0,2969.0,4357.0,73.0,144.0,155.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5331.0,7686.0,132.0,5055.0,7631.0,134.0,276.0,55.0,-2.0,0.0,3.0,0.0,0.0,0.0,3.0
19818,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,7,Red,jng,Spica,oe:player:fbadcf84fcfb01a251de88055f631cb,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Maokai,Elise,Caitlyn,Ashe,Gwen,Ornn,2297,0,3,6,4,10,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2612,0.8359,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,18902,493.7397,0.205888,1065.7379,774.4885,0,0.0,18,0.4702,10,51,1.3322,11511,6550,171.0927,0.167491,11100,,183.0,35.0,148,,,4.7801,3125.0,2835.0,56.0,2819.0,3094.0,53.0,306.0,-259.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,5032.0,5128.0,89.0,4220.0,5196.0,81.0,812.0,-68.0,8.0,2.0,1.0,2.0,0.0,4.0,1.0
19819,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Jayce,Elise,Caitlyn,Ashe,Gwen,Ornn,2297,0,2,3,6,10,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2612,0.8359,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,30565,798.3892,0.332927,607.2616,547.8102,0,0.0,13,0.3396,9,49,1.2799,15404,10443,272.7819,0.267048,13975,,359.0,350.0,9,,,9.3774,3236.0,4549.0,85.0,3242.0,4009.0,82.0,-6.0,540.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,5136.0,7550.0,147.0,6057.0,7046.0,143.0,-921.0,504.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0
19820,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,9,Red,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Jinx,Elise,Caitlyn,Ashe,Gwen,Ornn,2297,0,3,3,5,10,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2612,0.8359,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,23329,609.3774,0.254109,428.5416,297.0222,0,0.0,22,0.5747,9,80,2.0897,16589,11628,303.7353,0.297352,16475,,416.0,383.0,33,,,10.8663,3511.0,3020.0,88.0,3611.0,3277.0,90.0,-100.0,-257.0,-2.0,1.0,1.0,0.0,1.0,0.0,0.0,5624.0,5449.0,133.0,5587.0,6111.0,147.0,37.0,-662.0,-14.0,1.0,2.0,0.0,1.0,0.0,0.0
19821,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,10,Red,sup,Winsome,oe:player:f7ead1102c4739cf2a094369019fff5,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Thresh,Elise,Caitlyn,Ashe,Gwen,Ornn,2297,0,2,7,5,10,22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2612,0.8359,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,4850,126.687,0.0528282,583.0213,411.1189,0,0.0,24,0.6269,17,124,3.239,8921,3960,103.4393,0.101257,8375,,46.0,46.0,0,,,1.2016,2524.0,2549.0,16.0,2431.0,2698.0,17.0,93.0,-149.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,3686.0,3313.0,27.0,3553.0,3599.0,26.0,133.0,-286.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0
19822,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,100,Blue,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,Lucian,Zeri,Karma,Xayah,Kai'Sa,2297,1,22,10,61,22,10,2.0,0.0,0.0,0.0,0.0,,,,0.5747,0.8359,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,4.0,1.0,1.0,4.0,4.0,3.0,0.0,114780,2998.1715,,3117.8058,4926.6086,0,0.0,80,2.0897,49,418,10.9186,73999,49192,1284.9456,,66125,0.0773611,,948.0,230,,,30.7706,15072.0,17435.0,315.0,15509.0,17465.0,318.0,-437.0,-30.0,-3.0,2.0,4.0,3.0,3.0,8.0,2.0,24472.0,29583.0,531.0,24809.0,29126.0,528.0,-337.0,457.0,3.0,4.0,8.0,4.0,4.0,11.0,4.0
19823,ESPORTSTMNT02_3152211,complete,LCS,2023,Spring,0,2023-02-17 01:13:49,1,13.03,200,Red,team,,,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,,Elise,Caitlyn,Ashe,Gwen,Ornn,2297,0,10,22,27,10,22,0.0,0.0,0.0,0.0,1.0,,,,0.2612,0.8359,0.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,0.0,4.0,4.0,0.0,3.0,91807,2398.0932,,3745.1023,4275.1241,0,0.0,89,2.3248,52,349,9.1162,63911,39104,1021.4367,,61200,-0.0773611,,1054.0,198,,,32.7035,15509.0,17465.0,318.0,15072.0,17435.0,315.0,437.0,30.0,3.0,3.0,8.0,2.0,2.0,4.0,3.0,24809.0,29126.0,528.0,24472.0,29583.0,531.0,337.0,-457.0,-3.0,4.0,11.0,4.0,4.0,8.0,4.0
19860,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,1,Blue,top,Licorice,oe:player:e03d0722b6dce835cde3268c08c4f54,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Lee Sin,Rakan,Gnar,Maokai,Sion,Taliyah,1714,1,1,2,5,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4901,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,6948,243.2205,0.140287,638.8215,685.5543,0,0.0,3,0.105,4,26,0.9102,10462,6690,234.189,0.179597,9250,,231.0,223.0,8,,,8.0863,3150.0,4698.0,76.0,3270.0,4958.0,89.0,-120.0,-260.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,4551.0,6769.0,111.0,5669.0,7911.0,140.0,-1118.0,-1142.0,-29.0,0.0,0.0,1.0,0.0,1.0,0.0
19861,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,2,Blue,jng,River,oe:player:7c3395efccd48fe73592001501bef83,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Sejuani,Rakan,Gnar,Maokai,Sion,Taliyah,1714,1,0,0,11,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901,0.5951,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,6073,212.5904,0.12262,966.6511,1150.3967,0,0.0,5,0.175,8,37,1.2952,9764,5992,209.755,0.160858,8950,,152.0,25.0,127,,,5.3209,2998.0,3474.0,61.0,3024.0,3677.0,73.0,-26.0,-203.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,4518.0,5461.0,87.0,4276.0,5312.0,99.0,242.0,149.0,-12.0,0.0,2.0,0.0,0.0,1.0,1.0
19862,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,3,Blue,mid,Gori,oe:player:94e552221e552e3ebaaeefff76fd6ea,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Akali,Rakan,Gnar,Maokai,Sion,Taliyah,1714,1,5,0,2,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,12249,428.7865,0.24732,588.5531,451.2602,0,0.0,7,0.245,3,28,0.9802,12879,9107,318.7981,0.244484,11025,,272.0,264.0,8,,,9.5216,3001.0,4835.0,77.0,3425.0,5088.0,92.0,-424.0,-253.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,4917.0,8045.0,141.0,5975.0,8350.0,148.0,-1058.0,-305.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0
19863,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,4,Blue,bot,Stixxay,oe:player:51d421a31ce72460198ef946995fb11,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Lucian,Rakan,Gnar,Maokai,Sion,Taliyah,1714,1,7,0,5,14,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,20455,716.0443,0.413007,305.706,209.86,0,0.0,7,0.245,5,41,1.4352,14972,11200,392.0653,0.300673,12825,,277.0,269.0,8,,,9.6966,3460.0,3345.0,88.0,3220.0,2886.0,88.0,240.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.0,5812.0,144.0,5192.0,4847.0,140.0,857.0,965.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0
19864,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,5,Blue,sup,huhi,oe:player:9191e392e93a6ef011ef76b5b83ee6c,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,Nami,Rakan,Gnar,Maokai,Sion,Taliyah,1714,1,1,1,11,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,3802,133.0922,0.0767662,224.4924,124.4807,0,0.0,13,0.4551,12,98,3.4306,8033,4261,149.1599,0.114387,7000,,15.0,15.0,0,,,0.5251,2160.0,2406.0,1.0,2068.0,2801.0,2.0,92.0,-395.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,4058.0,7.0,2953.0,4236.0,3.0,741.0,-178.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0
19865,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,6,Red,top,Armut,oe:player:2d2b174e23f40f5ea3a0c4151349ca3,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Jax,Ashe,Elise,Caitlyn,Renekton,Ornn,1714,0,0,3,1,3,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.105,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,10866,380.3734,0.285182,663.5706,662.8005,0,0.0,2,0.07,3,20,0.7001,10729,6957,243.5356,0.268695,10450,,258.0,254.0,4,,,9.0315,3270.0,4958.0,89.0,3150.0,4698.0,76.0,120.0,260.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5669.0,7911.0,140.0,4551.0,6769.0,111.0,1118.0,1142.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0
19866,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,7,Red,jng,Santorin,oe:player:9772f394c5e44d54e76aae1647217d0,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Vi,Ashe,Elise,Caitlyn,Renekton,Ornn,1714,0,0,3,1,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.5951,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,1756,61.4702,0.0460868,638.1914,849.9417,0,0.0,8,0.28,6,45,1.5753,7802,4030,141.0735,0.155645,7550,,170.0,18.0,152,,,5.951,3024.0,3677.0,73.0,2998.0,3474.0,61.0,26.0,203.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4276.0,5312.0,99.0,4518.0,5461.0,87.0,-242.0,-149.0,12.0,0.0,1.0,1.0,0.0,2.0,0.0
19867,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,8,Red,mid,Jensen,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,LeBlanc,Ashe,Elise,Caitlyn,Renekton,Ornn,1714,0,1,4,0,3,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.105,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,8794,307.8413,0.230802,537.5146,274.8308,0,0.0,4,0.14,5,28,0.9802,10170,6398,223.9673,0.247105,9935,,249.0,249.0,0,,,8.7165,3425.0,5088.0,92.0,3001.0,4835.0,77.0,424.0,253.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0,8350.0,148.0,4917.0,8045.0,141.0,1058.0,305.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
19868,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,9,Red,bot,Spawn,oe:player:3f96b0d5494895f5e964dc16ea8f27b,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Zeri,Ashe,Elise,Caitlyn,Renekton,Ornn,1714,0,2,3,0,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,14982,524.4574,0.393208,424.5858,507.3746,0,0.0,9,0.3151,2,22,0.7701,10688,6916,242.1004,0.267112,10350,,284.0,268.0,16,,,9.9417,3220.0,2886.0,88.0,3460.0,3345.0,88.0,-240.0,-459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5192.0,4847.0,140.0,6049.0,5812.0,144.0,-857.0,-965.0,-4.0,1.0,0.0,1.0,1.0,1.0,0.0
19869,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,10,Red,sup,IgNar,oe:player:e22cffb92554f5dde312609feccc6f8,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,Lulu,Ashe,Elise,Caitlyn,Renekton,Ornn,1714,0,0,1,2,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.5951,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,1704,59.6499,0.0447221,205.5893,138.9732,0,0.0,7,0.245,14,64,2.2404,5363,1591,55.6943,0.0614433,5150,,7.0,7.0,0,,,0.245,2068.0,2801.0,2.0,2160.0,2406.0,1.0,-92.0,395.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.0,4236.0,3.0,3694.0,4058.0,7.0,-741.0,178.0,-4.0,0.0,1.0,0.0,1.0,1.0,1.0
19870,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,100,Blue,team,,,Golden Guardians,oe:team:87ee02298073abc2d55060f097d4041,,Rakan,Gnar,Maokai,Sion,Taliyah,1714,1,14,3,34,14,3,1.0,0.0,0.0,0.0,0.0,,,,0.4901,0.5951,0.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,3.0,6.0,2.0,0.0,49527,1733.734,,2724.224,2621.5519,0,0.0,35,1.2252,32,230,8.0513,56110,37249,1303.9323,,49050,0.121425,,796.0,151,,,33.1505,14769.0,18758.0,303.0,15007.0,19410.0,344.0,-238.0,-652.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,23729.0,30145.0,490.0,24065.0,30656.0,530.0,-336.0,-511.0,-40.0,2.0,4.0,2.0,2.0,3.0,2.0
19871,ESPORTSTMNT02_3152228,complete,LCS,2023,Spring,0,2023-02-17 02:15:46,1,13.03,200,Red,team,,,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,,Ashe,Elise,Caitlyn,Renekton,Ornn,1714,0,3,14,4,3,14,0.0,0.0,0.0,0.0,1.0,,,,0.105,0.5951,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,6.0,3.0,0.0,2.0,38102,1333.7923,,2469.4516,2433.9207,0,0.0,30,1.0502,30,179,6.266,44752,25891,906.3361,,43435,-0.121425,,796.0,172,,,33.8856,15007.0,19410.0,344.0,14769.0,18758.0,303.0,238.0,652.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,24065.0,30656.0,530.0,23729.0,30145.0,490.0,336.0,511.0,40.0,2.0,3.0,2.0,2.0,4.0,2.0
20676,ESPORTSTMNT02_3153529,complete,LCS,2023,Spring,0,2023-02-17 22:07:55,1,13.03,1,Blue,top,Dhokla,oe:player:5385f74da3e5deb5b66d9a1ee56cf97,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Gangplank,Xayah,Lulu,Caitlyn,Thresh,Taliyah,1780,0,1,3,4,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697,0.6742,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,20863,703.2472,0.406892,543.4382,402.5393,0,0.0,2,0.0674,5,15,0.5056,13633,9726,327.8427,0.3006,13175,,263.0,247.0,16,,,8.8652,3681.0,4737.0,74.0,3225.0,4691.0,70.0,456.0,46.0,4.0,0.0,3.0,1.0,0.0,3.0,2.0,6483.0,7259.0,116.0,4603.0,6889.0,104.0,1880.0,370.0,12.0,1.0,3.0,2.0,0.0,4.0,3.0
20677,ESPORTSTMNT02_3153529,complete,LCS,2023,Spring,0,2023-02-17 22:07:55,1,13.03,2,Blue,jng,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Sejuani,Xayah,Lulu,Caitlyn,Thresh,Taliyah,1780,0,3,3,4,8,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2697,0.6742,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,6081,204.9775,0.118598,886.7865,1078.4157,0,0.0,4,0.1348,6,32,1.0787,8898,4991,168.236,0.154259,7875,,146.0,31.0,115,,,4.9213,3430.0,3213.0,47.0,3281.0,3273.0,57.0,149.0,-60.0,-10.0,2.0,2.0,1.0,1.0,3.0,1.0,5049.0,5309.0,78.0,4904.0,5613.0,96.0,145.0,-304.0,-18.0,2.0,3.0,1.0,1.0,4.0,1.0
20678,ESPORTSTMNT02_3153529,complete,LCS,2023,Spring,0,2023-02-17 22:07:55,1,13.03,3,Blue,mid,Palafox,oe:player:fddde6d256bee26713f64ad9b2a9394,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Sylas,Xayah,Lulu,Caitlyn,Thresh,Taliyah,1780,0,2,3,2,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697,0.6742,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,9213,310.5506,0.179682,937.0787,705.5393,0,0.0,4,0.1348,4,24,0.809,10531,6624,223.2809,0.204729,9285,,218.0,210.0,8,,,7.3483,3261.0,4138.0,61.0,4112.0,5206.0,89.0,-851.0,-1068.0,-28.0,1.0,1.0,1.0,2.0,1.0,0.0,5215.0,7213.0,120.0,6553.0,8542.0,151.0,-1338.0,-1329.0,-31.0,1.0,1.0,1.0,3.0,1.0,0.0
20679,ESPORTSTMNT02_3153529,complete,LCS,2023,Spring,0,2023-02-17 22:07:55,1,13.03,4,Blue,bot,Luger,oe:player:09d60b7619558098c8be8459e6061b9,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Zeri,Xayah,Lulu,Caitlyn,Thresh,Taliyah,1780,0,2,1,1,8,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2697,0.6742,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,11450,385.9551,0.22331,271.2809,426.0337,0,0.0,19,0.6404,3,57,1.9213,12535,8628,290.8315,0.266665,11825,,310.0,295.0,15,,,10.4494,3794.0,3082.0,83.0,3889.0,3280.0,90.0,-95.0,-198.0,-7.0,1.0,0.0,0.0,1.0,0.0,0.0,5709.0,5471.0,145.0,6344.0,5474.0,144.0,-635.0,-3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
20680,ESPORTSTMNT02_3153529,complete,LCS,2023,Spring,0,2023-02-17 22:07:55,1,13.03,5,Blue,sup,Poome,oe:player:bb20d273a22a0d558c8853822631f60,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Annie,Xayah,Lulu,Caitlyn,Thresh,Taliyah,1780,0,0,2,4,8,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2697,0.6742,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,3667,123.6067,0.0715177,241.4831,173.0562,0,0.0,14,0.4719,12,89,3.0,6293,2386,80.427,0.0737483,5625,,41.0,41.0,0,,,1.382,2206.0,2206.0,15.0,2226.0,2530.0,18.0,-20.0,-324.0,-3.0,0.0,1.0,1.0,0.0,1.0,1.0,3246.0,3825.0,23.0,3462.0,3594.0,28.0,-216.0,231.0,-5.0,0.0,1.0,1.0,0.0,1.0,1.0
20681,ESPORTSTMNT02_3153529,complete,LCS,2023,Spring,0,2023-02-17 22:07:55,1,13.03,6,Red,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Jax,Elise,Ashe,Lucian,Renekton,Fiora,1780,1,1,3,5,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4045,0.6742,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,7715,260.0562,0.121563,635.9663,464.7303,0,0.0,2,0.0674,3,30,1.0112,11739,7832,264.0,0.203561,10425,,240.0,230.0,10,,,8.0899,3225.0,4691.0,70.0,3681.0,4737.0,74.0,-456.0,-46.0,-4.0,0.0,3.0,2.0,0.0,3.0,1.0,4603.0,6889.0,104.0,6483.0,7259.0,116.0,-1880.0,-370.0,-12.0,0.0,4.0,3.0,1.0,3.0,2.0
20682,ESPORTSTMNT02_3153529,complete,LCS,2023,Spring,0,2023-02-17 22:07:55,1,13.03,7,Red,jng,Spica,oe:player:fbadcf84fcfb01a251de88055f631cb,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Maokai,Elise,Ashe,Lucian,Renekton,Fiora,1780,1,1,1,8,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4045,0.6742,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,13504,455.191,0.212779,1017.4382,836.2584,0,0.0,11,0.3708,5,53,1.7865,9814,5907,199.1124,0.153529,8175,,172.0,19.0,153,,,5.7978,3281.0,3273.0,57.0,3430.0,3213.0,47.0,-149.0,60.0,10.0,1.0,3.0,1.0,2.0,2.0,1.0,4904.0,5613.0,96.0,5049.0,5309.0,78.0,-145.0,304.0,18.0,1.0,4.0,1.0,2.0,3.0,1.0
