,gameid,result,ckpm,gspd,golddiffat15,firstblood,firsttower,firsttothreetowers,turretplates,firstherald,firstdragon,dragons,minionkills,monsterkills,wpm,wcpm,gd10,cspm,csd10,egpm
55331,ESPORTSTMNT05_3220263,1,1.4803,0.0444606,211.0,1.0,1.0,0.0,5.0,1.0,1.0,0.8,0.475,0.619,2.9276,0.9211,610.0,29.5395,17.0,294.151
20063,ESPORTSTMNT02_3151356,0,1.2008,-0.340928,-5274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.485,0.0,1.1233,-1650.0,32.0723,-5.0,169.913
26110,ESPORTSTMNT02_3164423,1,0.9945,0.144266,3626.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,0.486,0.611,0.0,0.884,1001.0,32.0442,23.0,287.742
38254,ESPORTSTMNT06_2775460,1,1.1831,0.203671,2279.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,0.527,0.528,2.493,2.0704,2242.0,34.4366,19.0,304.724
5410,ESPORTSTMNT03_3089931,0,1.1577,-0.203617,-2441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.494,0.493,2.3952,1.517,-650.0,31.5768,6.0,199.649
55390,ESPORTSTMNT05_3221278,0,1.2064,-0.101766,727.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.495,0.421,2.5547,1.2064,905.0,28.563,0.0,197.244
9347,ESPORTSTMNT01_3298856,0,0.8323,-0.25835,-2293.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.495,0.414,2.5725,1.1349,-1579.0,30.8323,-31.0,160.6
36635,ESPORTSTMNT06_2775340,0,0.7423,-0.12013,-3962.0,0.0,0.0,0.0,1.0,0.0,1.0,0.667,0.483,0.425,2.8454,1.4021,-1022.0,33.567,-25.0,192.025
18502,ESPORTSTMNT02_3148631,0,0.4143,-0.136646,-2654.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.453,0.452,0.0,1.3559,-1994.0,30.8851,-53.0,174.049
32555,ESPORTSTMNT03_3117150,1,0.9603,0.325413,5259.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.524,0.558,2.714,1.7537,1276.0,34.1127,28.0,308.81
29206,ESPORTSTMNT03_3111641,1,0.9804,0.30577,5318.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.539,0.64,3.098,1.4902,3153.0,34.1569,70.0,289.71
39730,ESPORTSTMNT06_2773618,1,1.4145,0.284197,5498.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.531,0.57,2.554,1.4538,1859.0,33.0059,31.0,312.809
38146,ESPORTSTMNT06_2773449,1,0.8551,0.257657,2100.0,1.0,1.0,1.0,4.0,1.0,1.0,0.75,0.485,0.548,3.1354,1.1758,843.0,30.1069,-29.0,255.577
29075,ESPORTSTMNT03_3111569,1,0.6462,0.145206,4591.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.522,0.613,3.2308,1.1077,2612.0,39.0923,34.0,290.658
30431,ESPORTSTMNT03_3115161,1,0.6043,0.368489,7038.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,0.529,0.559,3.7122,1.4245,2263.0,35.6547,66.0,289.735
25943,ESPORTSTMNT02_3164252,1,1.203,0.18149,1930.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.502,0.643,0.0,2.0677,2109.0,32.0677,10.0,275.444
5866,ESPORTSTMNT02_3139934,0,1.1358,-0.162574,-3962.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.491,0.43,2.859,0.8225,-662.0,31.1358,11.0,189.533
15695,ESPORTSTMNT01_3311408,1,0.9103,0.139483,5475.0,0.0,1.0,1.0,11.0,0.0,1.0,1.0,0.533,0.567,2.8138,0.9517,2177.0,34.0966,35.0,281.735
29854,ESPORTSTMNT03_3113908,1,0.602,0.071356,532.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.505,0.493,3.8127,1.4849,937.0,32.388,12.0,248.669
25942,ESPORTSTMNT02_3164252,0,1.203,-0.18149,-1930.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.498,0.357,0.0,1.7293,-2109.0,28.8722,-10.0,173.774
9466,ESPORTSTMNT01_3297964,0,0.6771,-0.0895692,-4495.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.477,0.492,2.7837,1.279,-2539.0,30.5455,-41.0,191.406
39779,ESPORTSTMNT06_2773628,1,1.0653,0.328165,7025.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.544,0.585,3.9205,1.7045,3659.0,34.7301,36.0,303.699
55198,ESPORTSTMNT05_3220251,0,1.1772,-0.182409,-2656.0,1.0,0.0,0.0,6.0,0.0,1.0,0.75,0.48,0.545,2.7467,0.8918,903.0,29.5006,11.0,187.413
4631,ESPORTSTMNT03_3090563,0,0.5818,-0.180685,-8525.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.479,0.388,2.521,1.629,-4606.0,29.6315,-51.0,166.131
10487,ESPORTSTMNT03_3100863,1,0.893,0.202213,3823.0,1.0,1.0,1.0,8.0,1.0,1.0,0.75,0.529,0.512,3.1042,1.4883,2101.0,34.5287,28.0,283.96
36455,ESPORTSTMNT03_3124379,1,0.9811,0.12713,3761.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.506,0.545,3.0566,0.9434,1043.0,30.4151,16.0,252.702
15803,ESPORTSTMNT01_3311520,1,0.7983,0.167565,1527.0,0.0,1.0,1.0,6.0,0.0,0.0,0.667,0.535,0.513,3.1513,1.3445,1087.0,33.5294,14.0,271.429
49475,ESPORTSTMNT06_2777132,1,1.5658,0.174511,8601.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,0.477,0.631,3.6655,1.1744,2718.0,30.9609,11.0,310.085
35831,ESPORTSTMNT03_3124078,0,0.6139,-0.206019,-2855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,0.444,2.5784,1.719,-1362.0,31.8417,-14.0,158.595
29855,ESPORTSTMNT03_3113908,0,0.602,-0.071356,-532.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.495,0.507,3.0903,1.6856,-937.0,31.9866,-12.0,183.307
16702,ESPORTSTMNT01_3309997,0,1.0512,-0.202199,-4452.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.504,0.43,3.2345,1.9003,-2120.0,30.9704,-16.0,188.927
37930,ESPORTSTMNT03_3128073,1,0.8,0.0847115,2474.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.524,0.514,3.4222,1.3778,2098.0,34.8444,23.0,262.649
56435,ESPORTSTMNT05_3223144,1,1.2632,0.130648,4857.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,0.531,0.565,2.9053,1.4737,3214.0,33.4737,18.0,310.737
15298,ESPORTSTMNT01_3311011,1,0.7714,0.236801,3906.0,0.0,1.0,1.0,8.0,0.0,1.0,1.0,0.547,0.545,3.6,1.7143,1918.0,33.9429,45.0,270.651
2003,ESPORTSTMNT04_2663131,0,0.703,-0.213942,-2257.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.483,0.502,2.5224,1.2819,-1956.0,31.9642,-22.0,166.702
30875,ESPORTSTMNT03_3116279,1,0.7334,0.231223,2306.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.518,0.496,2.8419,1.1459,125.0,35.7066,-4.0,269.629
35027,ESPORTSTMNT03_3122536,0,0.7965,-0.140828,-1959.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.479,0.431,3.7927,1.1757,-1710.0,29.4311,-31.0,162.516
9515,ESPORTSTMNT01_3299893,0,0.9096,-0.104611,-3151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.484,0.426,2.547,1.0552,-517.0,27.6167,-28.0,192.48
31727,ESPORTSTMNT03_3116711,0,0.7692,-0.0617103,-4224.0,0.0,0.0,0.0,2.0,0.0,1.0,0.25,0.484,0.453,3.1136,1.3919,-1545.0,28.8278,-15.0,178.029
36454,ESPORTSTMNT03_3124379,0,0.9811,-0.12713,-3761.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.455,2.5283,1.0943,-1043.0,28.9434,-16.0,171.683
43810,ESPORTSTMNT06_2774857,0,1.057,-0.156065,-3379.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.448,0.465,3.3118,0.8456,-1588.0,27.9037,-34.0,182.375
16703,ESPORTSTMNT01_3309997,1,1.0512,0.202199,4452.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.496,0.57,4.2453,1.6173,2120.0,31.9811,16.0,279.728
11326,ESPORTSTMNT03_3099998,1,1.0412,0.370712,7920.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.534,0.626,2.7332,1.2581,3991.0,35.0976,41.0,311.072
25547,ESPORTSTMNT02_3160953,0,0.8041,-0.196799,-3717.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.47,0.422,0.0,0.919,-1858.0,29.4448,-46.0,171.124
38591,ESPORTSTMNT03_3128324,0,0.8773,-0.147958,-2420.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.462,0.449,3.4329,1.4495,-1565.0,29.9428,-18.0,181.427
39659,ESPORTSTMNT06_2773569,0,1.0316,-0.0742743,-2300.0,0.0,0.0,0.0,5.0,1.0,0.0,0.333,0.501,0.394,3.7964,1.0729,-2615.0,30.784,-10.0,183.937
44290,ESPORTSTMNT01_3327201,1,0.8571,0.282113,4929.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,0.544,0.542,3.6,1.2,439.0,32.4429,13.0,273.883
55355,ESPORTSTMNT05_3220281,1,1.3381,0.168004,5028.0,1.0,1.0,1.0,5.0,1.0,0.0,0.667,0.519,0.592,3.0647,0.9496,1828.0,34.6187,19.0,320.331
39658,ESPORTSTMNT06_2773569,1,1.0316,0.0742743,2300.0,1.0,1.0,1.0,7.0,0.0,1.0,0.667,0.499,0.606,2.9298,1.4856,2615.0,33.1362,10.0,278.988
26086,ESPORTSTMNT02_3163421,1,0.6281,0.215021,5412.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.51,0.598,0.0,1.4236,1943.0,33.0775,31.0,280.991
36826,ESPORTSTMNT03_3125587,0,1.207,-0.301651,-3638.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.428,2.7644,1.5185,-1699.0,29.4744,-40.0,169.526
37678,ESPORTSTMNT03_3126034,0,0.8168,-0.193369,-1610.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.456,0.522,2.5619,1.4109,-2608.0,28.5149,-25.0,180.951
21106,ESPORTSTMNT02_3151734,0,0.7747,-0.118508,-2569.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.453,0.495,0.0,1.2008,-1972.0,29.5933,-41.0,162.995
29074,ESPORTSTMNT03_3111569,0,0.6462,-0.145206,-4591.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.478,0.387,2.6769,1.1538,-2612.0,33.5077,-34.0,182.252
32554,ESPORTSTMNT03_3117150,0,0.9603,-0.325413,-5259.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.476,0.442,3.0063,0.9186,-1276.0,30.2714,-28.0,162.656
38255,ESPORTSTMNT06_2775460,0,1.1831,-0.203671,-2279.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.473,0.472,3.507,1.1408,-2242.0,30.8873,-19.0,211.301
4643,ESPORTSTMNT03_3090572,1,1.1215,0.141927,2659.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,0.501,0.541,4.2457,1.4019,1754.0,29.7997,23.0,263.167
4642,ESPORTSTMNT03_3090572,0,1.1215,-0.141927,-2659.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.499,0.459,3.004,1.522,-1754.0,28.8785,-23.0,208.951
26087,ESPORTSTMNT02_3163421,0,0.6281,-0.215021,-5412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.402,0.0,1.2142,-1943.0,29.8535,-31.0,160.355
30874,ESPORTSTMNT03_3116279,0,0.7334,-0.231223,-2306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.482,0.504,2.6127,1.4209,-125.0,33.6898,4.0,182.759
30430,ESPORTSTMNT03_3115161,0,0.6043,-0.368489,-7038.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,0.441,2.8921,1.5108,-2263.0,31.0791,-66.0,154.161
39731,ESPORTSTMNT06_2773618,0,1.4145,-0.284197,-5498.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.469,0.43,3.1434,0.8644,-1859.0,28.3301,-31.0,185.988
37931,ESPORTSTMNT03_3128073,0,0.8,-0.0847115,-2474.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.476,0.486,2.8889,1.5556,-2098.0,31.8667,-23.0,181.822
10486,ESPORTSTMNT03_3100863,0,0.893,-0.202213,-3823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.471,0.488,3.0191,1.3607,-2101.0,31.1694,-28.0,166.58
49091,ESPORTSTMNT06_2776067,1,1.0076,0.212518,3992.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.514,0.561,3.5725,0.7786,1009.0,32.1985,20.0,279.893
55354,ESPORTSTMNT05_3220281,0,1.3381,-0.168004,-5028.0,0.0,0.0,0.0,6.0,0.0,1.0,0.333,0.481,0.408,2.8489,0.9496,-1828.0,30.3885,-19.0,186.613
15694,ESPORTSTMNT01_3311408,0,0.9103,-0.139483,-5475.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.467,0.433,2.069,0.869,-2177.0,29.131,-35.0,189.103
56542,ESPORTSTMNT05_3223210,1,0.9836,0.189689,4809.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.523,0.681,2.5293,1.4052,2809.0,34.192,29.0,286.126
56434,ESPORTSTMNT05_3223144,0,1.2632,-0.130648,-4857.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.469,0.435,3.4947,1.0947,-3214.0,28.9263,-18.0,196.589
29207,ESPORTSTMNT03_3111641,0,0.9804,-0.30577,-5318.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.461,0.36,2.8235,1.0196,-3153.0,26.9412,-70.0,159.592
44303,ESPORTSTMNT01_3328186,1,1.1905,0.226601,7448.0,1.0,1.0,1.0,10.0,1.0,0.0,0.5,0.536,0.567,2.8571,0.6667,3147.0,33.0,44.0,298.086
15802,ESPORTSTMNT01_3311520,0,0.7983,-0.167565,-1527.0,1.0,0.0,0.0,4.0,1.0,1.0,0.333,0.465,0.487,2.521,1.1765,-1087.0,29.6218,-14.0,162.185
11327,ESPORTSTMNT03_3099998,0,1.0412,-0.370712,-7920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.374,2.2126,1.0846,-3991.0,28.59,-41.0,147.87
39778,ESPORTSTMNT06_2773628,0,1.0653,-0.328165,-7025.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.456,0.415,3.5369,1.6193,-3659.0,28.2955,-36.0,155.071
49090,ESPORTSTMNT06_2776067,0,1.0076,-0.212518,-3992.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.486,0.439,2.7481,0.8702,-1009.0,29.5878,-20.0,189.673
15299,ESPORTSTMNT01_3311011,0,0.7714,-0.236801,-3906.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.453,0.455,2.7429,1.4143,-1918.0,28.1571,-45.0,151.954
56543,ESPORTSTMNT05_3223210,0,0.9836,-0.189689,-4809.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.477,0.319,2.8103,0.6557,-2809.0,28.1967,-29.0,153.19
44291,ESPORTSTMNT01_3327201,0,0.8571,-0.282113,-4929.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.456,0.458,2.5714,1.1143,-439.0,27.2143,-13.0,163.654
44302,ESPORTSTMNT01_3328186,0,1.1905,-0.226601,-7448.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,0.464,0.433,2.8095,1.0,-3147.0,28.0,-44.0,171.533
