,gameid,result,ckpm,gspd,golddiffat15,firstblood,firsttower,firsttothreetowers,turretplates,firstherald,firstdragon,dragons,minionkills,monsterkills,wpm,wcpm,gd10,cspm,csd10,egpm
32662,ESPORTSTMNT02_3170797,1,0.8545,0.177173,6499.0,1.0,1.0,1.0,11.0,1.0,0.0,0.5,0.518,0.58,0.0,1.4489,3918.0,34.6254,40.0,288.639
35891,ESPORTSTMNT03_3125134,1,0.6501,0.063233,2853.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,0.52,0.652,3.6403,1.5601,768.0,31.3651,65.0,232.017
43775,ESPORTSTMNT03_3129710,1,1.048,0.118736,3513.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.535,0.599,3.3313,1.4972,1112.0,34.9595,25.0,287.371
15851,ESPORTSTMNT01_3310542,1,0.5783,0.114485,2883.0,1.0,1.0,1.0,7.0,1.0,1.0,0.75,0.494,0.613,3.253,1.6988,1290.0,34.5181,14.0,258.318
26327,ESPORTSTMNT02_3164505,1,1.0362,0.074964,-1908.0,1.0,0.0,1.0,4.0,0.0,1.0,0.8,0.498,0.569,0.0,1.6045,753.0,31.3203,10.0,273.085
26459,ESPORTSTMNT02_3165461,1,0.8526,0.143081,1711.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.505,0.566,0.0,1.3854,1327.0,32.611,30.0,261.67
48658,ESPORTSTMNT06_2777070,0,0.975,-0.161931,-1217.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.505,0.378,3.1341,1.2188,75.0,29.8781,-22.0,186.275
6047,ESPORTSTMNT03_3094238,1,0.8044,0.0539926,1655.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,0.514,0.483,3.9854,2.0841,1011.0,33.1627,20.0,257.521
31679,ESPORTSTMNT02_3171693,1,1.2552,0.229212,2628.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.529,0.619,0.0,1.6497,980.0,33.3891,39.0,291.386
37919,ESPORTSTMNT03_3126094,0,0.8862,-0.148566,311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.47,0.589,2.8556,1.2801,247.0,30.8862,-11.0,169.004
49054,ESPORTSTMNT01_3333185,1,0.9984,0.16092,2754.0,1.0,1.0,1.0,6.0,1.0,0.0,0.8,0.471,0.579,3.6193,1.3417,649.0,30.4524,-18.0,277.959
51214,ESPORTSTMNT01_3338522,0,0.7914,-0.0849122,-1089.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.49,0.465,3.6331,1.259,-585.0,32.0504,10.0,200.029
8770,ESPORTSTMNT03_3099119,0,0.7362,-0.0961258,-491.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.505,0.432,3.2025,1.8037,-36.0,31.8405,2.0,190.115
21191,ESPORTSTMNT02_3151751,0,0.8557,-0.111363,-2252.0,0.0,0.0,0.0,5.0,0.0,1.0,0.5,0.49,0.511,0.0,1.5798,-1045.0,29.819,33.0,194.686
32590,ESPORTSTMNT03_3119126,1,0.9506,0.33162,3085.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.537,0.576,3.9924,1.597,844.0,34.1065,65.0,272.236
37811,ESPORTSTMNT03_3128049,1,0.8521,0.0868532,4837.0,1.0,1.0,1.0,9.0,1.0,0.0,0.333,0.523,0.449,2.9467,1.0651,947.0,31.3136,-7.0,262.502
37966,ESPORTSTMNT03_3128094,1,0.5922,0.114637,3408.0,1.0,1.0,1.0,4.0,1.0,0.0,0.5,0.503,0.493,3.1462,1.4065,1988.0,33.1647,-1.0,242.643
38590,ESPORTSTMNT03_3128324,1,0.8773,0.147958,2420.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0,0.538,0.551,3.6236,1.7928,1565.0,35.1685,18.0,283.949
42298,ESPORTSTMNT01_3325518,1,0.773,0.168457,1717.0,0.0,1.0,1.0,8.0,1.0,1.0,0.75,0.516,0.592,3.6074,1.9509,-594.0,34.4172,18.0,262.005
35710,ESPORTSTMNT03_3123048,1,0.4896,0.149967,2847.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.503,0.498,3.2015,1.7326,1817.0,33.936,6.0,246.772
55271,ESPORTSTMNT02_3191123,1,1.4976,0.0925257,5056.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.504,0.528,3.8237,1.6251,2549.0,29.6654,82.0,277.224
37679,ESPORTSTMNT03_3126034,1,0.8168,0.193369,1610.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.544,0.478,3.0074,1.151,2608.0,32.4876,25.0,266.718
54275,ESPORTSTMNT02_3186869,1,1.0469,0.210801,4456.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.514,0.615,3.8267,1.8773,3366.0,34.2599,35.0,293.913
16618,ESPORTSTMNT01_3309987,0,1.3644,-0.135057,-4023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.438,2.9038,1.1195,-1734.0,30.5073,-17.0,200.145
20062,ESPORTSTMNT02_3151356,1,1.2008,0.340928,5274.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.52,0.515,0.0,1.4719,1650.0,34.6288,5.0,312.782
37822,ESPORTSTMNT03_3128051,1,0.6904,0.130968,2955.0,1.0,1.0,1.0,6.0,1.0,0.0,0.5,0.515,0.495,2.8999,1.7261,1356.0,31.2773,-18.0,250.364
36959,ESPORTSTMNT03_3123645,1,0.7535,0.239599,2039.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.527,0.535,2.5777,1.6656,1184.0,35.6907,24.0,272.122
41351,ESPORTSTMNT01_3326234,1,0.6108,0.0681208,1130.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.504,0.541,4.2395,1.509,825.0,33.485,17.0,250.347
47494,ESPORTSTMNT01_3331595,0,0.7476,-0.0605461,1484.0,0.0,0.0,1.0,6.0,1.0,0.0,0.4,0.454,0.489,4.2904,1.7551,650.0,30.3575,-29.0,202.953
55283,ESPORTSTMNT02_3189141,1,1.1307,0.142554,6785.0,1.0,1.0,1.0,8.0,1.0,1.0,0.75,0.519,0.54,2.2236,2.6005,3710.0,34.4472,24.0,295.447
38939,ESPORTSTMNT03_3126478,1,0.8745,0.124057,1413.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.525,0.495,3.5361,1.3688,-106.0,33.8783,-10.0,264.068
42790,ESPORTSTMNT03_3131457,0,1.0841,-0.0852717,514.0,1.0,0.0,1.0,4.0,0.0,0.0,0.25,0.518,0.44,2.7103,1.4568,-657.0,29.8475,-11.0,203.58
44422,ESPORTSTMNT03_3131751,1,0.6838,0.228737,2624.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.533,0.525,3.1624,1.7094,1356.0,37.4786,18.0,284.786
9695,ESPORTSTMNT03_3100546,1,0.5313,0.203215,4830.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.531,0.547,3.074,1.3662,2205.0,33.2827,35.0,262.998
29914,ESPORTSTMNT02_3171234,1,0.9135,0.112345,1811.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.511,0.544,0.0,0.877,1183.0,32.8867,31.0,270.402
35830,ESPORTSTMNT03_3124078,1,0.6139,0.206019,2855.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.529,0.556,3.5198,1.4734,1362.0,36.3438,14.0,288.614
37762,ESPORTSTMNT03_3128028,1,1.1772,0.23533,9540.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.515,0.568,3.3844,1.4347,5048.0,32.5199,47.0,291.318
25559,ESPORTSTMNT02_3161936,1,0.8421,0.197296,2220.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.504,0.592,0.0,1.7895,1134.0,32.4211,40.0,262.519
30970,ESPORTSTMNT02_3170519,0,1.028,0.0116798,1692.0,1.0,1.0,1.0,6.0,1.0,1.0,0.6,0.458,0.491,0.0,0.9969,1865.0,28.6916,-12.0,218.835
56423,ESPORTSTMNT05_3220425,0,1.0708,-0.148498,-2045.0,1.0,0.0,0.0,2.0,0.0,1.0,0.4,0.492,0.46,3.2125,1.4724,-942.0,30.0167,-12.0,187.134
22007,ESPORTSTMNT02_3155108,0,1.1012,-0.238557,-3267.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.473,0.402,0.0,1.4016,-1765.0,28.7319,-23.0,173.88
35711,ESPORTSTMNT03_3123048,0,0.4896,-0.149967,-2847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497,0.502,2.9379,1.3183,-1817.0,33.6723,-6.0,168.776
37967,ESPORTSTMNT03_3128094,0,0.5922,-0.114637,-3408.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,0.497,0.507,2.739,1.2215,-1988.0,32.9796,1.0,171.465
6130,ESPORTSTMNT03_3094264,0,0.5549,-0.219027,-2629.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.478,0.411,2.7052,1.4913,-1470.0,30.2081,-35.0,154.668
21754,ESPORTSTMNT02_3156036,1,1.1198,0.127477,3470.0,0.0,1.0,1.0,6.0,1.0,0.0,0.75,0.506,0.591,0.0,1.8061,3561.0,33.0885,18.0,282.336
49498,ESPORTSTMNT06_2778117,0,0.6763,-0.269126,-4312.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.493,0.38,2.5924,0.8641,-1391.0,32.3106,11.0,158.953
55366,ESPORTSTMNT05_3220282,1,1.2021,0.187484,2252.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.515,0.573,3.0223,1.3738,418.0,31.0132,0.0,273.122
47591,ESPORTSTMNT03_3134102,0,0.6863,-0.120149,-2682.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.473,0.508,4.118,1.5172,-774.0,32.4022,1.0,172.544
26458,ESPORTSTMNT02_3165461,0,0.8526,-0.143081,-1711.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.495,0.434,0.0,1.1012,-1327.0,30.6572,-30.0,201.996
8771,ESPORTSTMNT03_3099119,1,0.7362,0.0961258,491.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.495,0.568,3.4969,2.1718,36.0,32.7239,-2.0,256.771
30778,ESPORTSTMNT02_3171480,0,0.6872,-0.159085,-1055.0,1.0,0.0,1.0,2.0,0.0,1.0,0.25,0.477,0.497,0.0,1.2297,367.0,31.8264,-13.0,178.756
48659,ESPORTSTMNT06_2777070,1,0.975,0.161931,1217.0,0.0,1.0,1.0,9.0,1.0,1.0,0.75,0.495,0.622,3.0296,1.3581,-75.0,31.8282,22.0,285.075
55270,ESPORTSTMNT02_3191123,0,1.4976,-0.0925257,-5056.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.496,0.472,3.2501,1.7844,-2549.0,28.6139,-82.0,242.868
21046,ESPORTSTMNT02_3151708,0,0.8955,-0.10821,-2357.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.472,0.472,0.0,0.9644,-1337.0,30.3444,-20.0,178.092
31702,ESPORTSTMNT02_3170670,0,0.6778,-0.109485,-946.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.49,0.443,0.0,1.5696,-1456.0,31.0702,-25.0,187.02
27035,ESPORTSTMNT02_3163857,1,0.6057,0.155198,6351.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.533,0.512,0.0,1.4385,2448.0,33.1987,21.0,269.186
41350,ESPORTSTMNT01_3326234,0,0.6108,-0.0681208,-1130.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.496,0.459,2.7305,2.1198,-825.0,32.012,-17.0,172.85
55066,ESPORTSTMNT02_3190049,0,1.3464,-0.230823,-4309.0,0.0,0.0,0.0,3.0,1.0,1.0,0.333,0.476,0.445,3.5903,1.1738,-1724.0,30.9321,14.0,203.945
53663,ESPORTSTMNT02_3188670,0,1.0145,-0.081448,86.0,0.0,1.0,1.0,7.0,1.0,0.0,0.25,0.491,0.442,3.1159,1.5942,-251.0,31.7754,6.0,217.217
55126,ESPORTSTMNT05_3220243,0,0.6578,0.00831387,829.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.468,0.436,3.5661,1.3503,-1410.0,30.7098,-49.0,201.895
9467,ESPORTSTMNT01_3297964,1,0.6771,0.0895692,4495.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.523,0.508,2.9718,1.4295,2539.0,33.1034,41.0,250.698
15142,ESPORTSTMNT01_3308953,0,0.3279,-0.0861848,-2113.0,0.0,0.0,0.0,6.0,1.0,0.0,0.25,0.483,0.5,2.878,1.5301,-1775.0,31.949,-11.0,177.829
29927,ESPORTSTMNT02_3171267,1,0.6632,0.262843,5185.0,1.0,1.0,1.0,9.0,1.0,0.0,0.75,0.545,0.617,0.0,1.1313,2273.0,34.7204,59.0,269.025
36802,ESPORTSTMNT03_3124535,1,0.4966,0.129179,4368.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.507,0.605,3.4759,1.4069,2288.0,36.6621,14.0,266.044
21059,ESPORTSTMNT01_3315907,0,0.6423,-0.0896422,-4140.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.483,0.49,2.8338,1.0202,-1031.0,33.0227,-16.0,185.086
25558,ESPORTSTMNT02_3161936,0,0.8421,-0.197296,-2220.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.496,0.408,0.0,1.5088,-1134.0,30.0,-40.0,180.154
32831,ESPORTSTMNT03_3119219,0,0.9995,-0.0882253,-1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.482,0.427,2.7562,1.3629,-1050.0,26.1686,-45.0,181.212
35902,ESPORTSTMNT03_3124126,0,1.069,-0.261377,-4999.0,0.0,0.0,0.0,3.0,1.0,0.0,0.25,0.484,0.387,2.8966,1.2414,-1792.0,29.1724,-4.0,192.91
36634,ESPORTSTMNT06_2775340,1,0.7423,0.12013,3962.0,1.0,1.0,1.0,8.0,1.0,0.0,0.333,0.517,0.575,3.2165,1.3608,1022.0,37.4845,25.0,283.175
2027,ESPORTSTMNT04_2665143,0,0.4358,-0.234157,-4137.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.485,0.445,2.9419,1.1622,-1731.0,31.9249,-7.0,171.37
49474,ESPORTSTMNT06_2777132,0,1.5658,-0.174511,-8601.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.523,0.369,2.2776,1.21,-2718.0,30.1779,-11.0,211.06
26111,ESPORTSTMNT02_3164423,0,0.9945,-0.144266,-3626.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.514,0.389,0.0,1.3996,-1001.0,31.0129,-23.0,199.271
5999,ESPORTSTMNT02_3141970,0,0.6574,-0.0932061,-695.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.486,0.432,2.5952,1.3495,75.0,29.5502,-13.0,172.201
6658,ESPORTSTMNT03_3093611,1,0.796,0.147869,4089.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,0.489,0.597,4.3118,1.592,3930.0,29.3864,18.0,272.04
19222,ESPORTSTMNT02_3148999,0,1.1792,-0.0927008,2942.0,1.0,1.0,1.0,8.0,0.0,1.0,0.5,0.477,0.41,0.0,1.422,2021.0,29.6532,-6.0,208.072
25546,ESPORTSTMNT02_3160953,1,0.8041,0.196799,3717.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.53,0.578,0.0,1.455,1858.0,34.3459,46.0,283.022
43690,ESPORTSTMNT03_3130649,0,0.6928,-0.197948,-1837.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.475,0.367,3.4988,1.351,-1842.0,29.4457,-30.0,159.908
4630,ESPORTSTMNT03_3090563,1,0.5818,0.180685,8525.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,0.521,0.612,4.15,1.2411,4606.0,34.2081,51.0,276.326
24718,ESPORTSTMNT02_3162355,0,1.2973,-0.135642,-1502.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.487,0.418,0.0,2.0541,-1087.0,31.2072,-21.0,200.584
38830,ESPORTSTMNT03_3128386,1,1.0603,0.0507778,442.0,0.0,0.0,1.0,5.0,0.0,1.0,0.667,0.51,0.553,3.181,1.6819,411.0,30.7861,42.0,274.83
41554,ESPORTSTMNT01_3324334,0,0.6468,-0.107965,-1995.0,0.0,0.0,0.0,2.0,1.0,0.0,0.333,0.476,0.508,3.4623,1.3697,-1252.0,33.8237,-28.0,191.087
44375,ESPORTSTMNT03_3131721,1,0.976,0.253051,1361.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.534,0.549,3.5644,1.7822,494.0,36.959,35.0,294.526
21178,ESPORTSTMNT01_3317777,1,0.3649,0.181359,4064.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.515,0.58,2.5541,1.2973,2054.0,35.1892,22.0,259.516
55199,ESPORTSTMNT05_3220251,1,1.1772,0.182409,2656.0,0.0,1.0,1.0,5.0,1.0,0.0,0.25,0.52,0.455,2.6754,1.2128,-903.0,30.5351,-11.0,276.05
5423,ESPORTSTMNT03_3090868,0,0.6798,-0.0959064,-2163.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.473,0.49,2.4687,1.5742,-636.0,30.805,-25.0,171.728
21142,ESPORTSTMNT02_3151743,1,0.8566,0.274185,3762.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.537,0.557,0.0,1.5964,740.0,33.913,23.0,286.793
21923,ESPORTSTMNT01_3316956,1,0.445,0.0937769,40.0,1.0,0.0,1.0,3.0,0.0,1.0,0.333,0.525,0.522,2.913,1.8206,-490.0,34.8753,-16.0,248.537
42611,ESPORTSTMNT03_3130435,0,0.5787,-0.308242,-5311.0,0.0,0.0,0.0,2.0,1.0,1.0,0.333,0.474,0.437,3.1826,1.2658,-3905.0,30.9222,-36.0,155.942
45082,ESPORTSTMNT03_3131863,1,0.9251,0.0208435,3827.0,1.0,1.0,1.0,6.0,1.0,1.0,0.75,0.471,0.5,3.2709,0.9912,1545.0,28.7115,-13.0,249.198
54179,ESPORTSTMNT02_3188790,1,1.1237,0.136737,1366.0,0.0,0.0,1.0,4.0,1.0,1.0,0.75,0.506,0.559,3.9501,1.5664,1470.0,30.3065,-1.0,266.138
5963,ESPORTSTMNT02_3139954,0,0.6706,-0.214769,-3915.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.467,0.457,3.1059,0.7765,-1438.0,30.5294,-41.0,163.751
21755,ESPORTSTMNT02_3156036,0,1.1198,-0.127477,-3470.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.494,0.409,0.0,2.1674,-3561.0,30.4877,-18.0,196.125
37894,ESPORTSTMNT03_3128067,0,0.7428,-0.235306,-6554.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.466,0.425,2.9713,1.7895,-1961.0,29.4766,-27.0,176.164
38147,ESPORTSTMNT06_2773449,0,0.8551,-0.257657,-2100.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.515,0.452,2.4941,1.247,-843.0,30.5701,29.0,164.872
22043,ESPORTSTMNT01_3318060,0,0.8366,-0.137531,1042.0,1.0,1.0,0.0,4.0,0.0,1.0,0.5,0.487,0.423,2.8779,1.1378,905.0,28.0759,-13.0,165.136
42346,ESPORTSTMNT01_3326540,1,1.2597,0.179594,1121.0,1.0,1.0,1.0,8.0,1.0,0.0,0.75,0.508,0.546,4.4991,1.7636,603.0,30.8818,48.0,273.085
9839,ESPORTSTMNT03_3100617,1,0.9653,0.183234,4024.0,0.0,1.0,1.0,8.0,1.0,1.0,0.75,0.525,0.615,2.6733,1.2624,1431.0,32.5619,55.0,278.369
10522,ESPORTSTMNT03_3099838,0,0.9949,-0.120366,-260.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.477,0.409,2.6072,0.8576,247.0,28.6449,14.0,182.415
9802,ESPORTSTMNT03_3098673,1,0.783,0.164492,7312.0,1.0,1.0,1.0,9.0,0.0,1.0,1.0,0.518,0.523,3.4615,1.8132,3519.0,35.4396,14.0,294.066
54670,ESPORTSTMNT02_3187947,0,0.9541,0.0134627,2198.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.486,0.533,3.8163,1.5194,2058.0,31.2367,-7.0,213.272
14806,ESPORTSTMNT01_3308816,0,0.9398,-0.248319,-1755.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.508,0.446,3.2707,1.4286,-1535.0,32.218,-1.0,170.451
44398,ESPORTSTMNT03_3131746,0,0.9236,-0.135357,-5818.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.517,0.403,2.8774,1.9538,-1627.0,29.4494,-11.0,205.94
8339,ESPORTSTMNT03_3096742,0,0.6682,-0.188858,-1738.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5,0.477,0.482,2.9065,1.8374,385.0,29.5991,-39.0,171.688
10679,ESPORTSTMNT03_3098983,1,0.751,0.110565,429.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.523,0.471,3.0435,1.8577,1352.0,33.5178,25.0,269.012
56530,ESPORTSTMNT05_3220498,0,0.8254,-0.0934893,-1958.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.478,0.61,2.7273,1.5431,-1155.0,32.2608,-11.0,209.469
1979,ESPORTSTMNT04_2665115,1,0.6158,0.131975,1438.0,1.0,1.0,0.0,6.0,0.0,1.0,0.75,0.507,0.52,3.2328,1.7319,1428.0,33.7139,12.0,252.262
24707,ESPORTSTMNT02_3161414,1,1.0609,0.377452,7553.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.53,0.553,0.0,1.4145,4220.0,33.5953,55.0,296.11
32674,ESPORTSTMNT02_3169818,1,0.9867,0.150347,4663.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.518,0.563,0.0,1.3662,1285.0,33.1309,3.0,288.015
2015,ESPORTSTMNT04_2664117,0,0.7692,-0.287102,-4478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.435,3.1868,1.3187,-3014.0,31.0623,-20.0,156.601
15862,ESPORTSTMNT03_3102516,1,0.8064,0.201264,1781.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.55,0.492,3.3354,1.3195,2991.0,30.4582,55.0,261.295
29915,ESPORTSTMNT02_3171234,0,0.9135,-0.112345,-1811.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.489,0.456,0.0,1.1693,-1183.0,30.8039,-31.0,196.071
52643,ESPORTSTMNT01_3339153,1,0.9436,0.118824,18.0,0.0,1.0,1.0,4.0,1.0,1.0,0.667,0.519,0.558,2.8309,1.5334,-835.0,33.8925,9.0,278.218
29158,ESPORTSTMNT03_3111606,0,0.6638,-0.249737,-3499.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.483,0.45,2.5077,1.4751,-1800.0,31.346,-28.0,173.06
35026,ESPORTSTMNT03_3122536,1,0.7965,0.140828,1959.0,1.0,1.0,1.0,6.0,1.0,1.0,0.75,0.521,0.569,3.641,1.555,1710.0,33.1479,31.0,261.33
36803,ESPORTSTMNT03_3124535,0,0.4966,-0.129179,-4368.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.493,0.395,3.2276,0.9103,-2288.0,33.5172,-14.0,183.815
42815,ESPORTSTMNT03_3130460,0,0.8173,-0.162882,-1024.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.467,0.433,2.7864,1.1889,186.0,30.9474,3.0,164.263
30862,ESPORTSTMNT02_3170511,0,0.9074,-0.152991,-1683.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.501,0.504,0.0,1.0964,-2111.0,31.6068,12.0,193.777
6046,ESPORTSTMNT03_3094238,0,0.8044,-0.0539926,-1655.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.486,0.517,4.2779,2.011,-1011.0,32.0293,-20.0,188.526
48983,ESPORTSTMNT03_3132256,1,1.0833,0.25445,3907.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.535,0.555,2.75,1.0417,1694.0,35.1667,63.0,304.325
48203,ESPORTSTMNT03_3133190,0,1.0623,-0.167644,-3362.0,0.0,0.0,0.0,2.0,0.0,1.0,0.333,0.481,0.455,2.5967,1.4951,-1186.0,32.577,-16.0,189.907
54274,ESPORTSTMNT02_3186869,0,1.0469,-0.210801,-4456.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.486,0.385,3.8267,1.9856,-3366.0,30.0,-35.0,181.032
30863,ESPORTSTMNT02_3170511,1,0.9074,0.152991,1683.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.499,0.496,0.0,1.7013,2111.0,31.38,-12.0,268.711
54178,ESPORTSTMNT02_3188790,0,1.1237,-0.136737,-1366.0,1.0,1.0,0.0,3.0,0.0,0.0,0.25,0.494,0.441,2.7582,1.4642,-1470.0,28.4677,1.0,186.197
31811,ESPORTSTMNT02_3169707,0,1.5299,-0.179251,-3587.0,0.0,0.0,0.0,2.0,0.0,1.0,0.25,0.506,0.429,0.0,1.3806,-2510.0,31.8284,-16.0,217.53
37823,ESPORTSTMNT03_3128051,0,0.6904,-0.130968,-2955.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.485,0.505,3.901,1.2773,-1356.0,29.931,18.0,166.377
5411,ESPORTSTMNT03_3089931,1,1.1577,0.203617,2441.0,1.0,1.0,1.0,3.0,1.0,1.0,0.667,0.506,0.507,3.0739,1.1976,650.0,32.3353,-6.0,290.403
30934,ESPORTSTMNT02_3169543,1,0.7692,0.175055,3946.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.508,0.553,0.0,1.498,2304.0,35.1012,7.0,283.15
32663,ESPORTSTMNT02_3170797,0,0.8545,-0.177173,-6499.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,0.482,0.42,0.0,1.5604,-3918.0,30.8731,-40.0,176.76
36827,ESPORTSTMNT03_3125587,1,1.207,0.301651,3638.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.528,0.572,3.7768,1.207,1699.0,34.0299,40.0,301.892
42299,ESPORTSTMNT01_3325518,0,0.773,-0.168457,-1717.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.484,0.408,3.681,1.7301,594.0,30.5521,-18.0,174.059
2002,ESPORTSTMNT04_2663131,1,0.703,0.213942,2257.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.517,0.498,3.7629,1.1578,1956.0,33.7836,22.0,278.688
5867,ESPORTSTMNT02_3139934,1,1.1358,0.162574,3962.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.509,0.57,2.624,1.0966,662.0,33.6815,-11.0,307.175
15995,ESPORTSTMNT03_3103451,1,0.7471,0.0998948,2201.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.514,0.489,3.0275,1.2975,1044.0,32.7916,26.0,261.845
26350,ESPORTSTMNT02_3165414,1,0.9151,0.189982,1680.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.522,0.574,0.0,1.6711,61.0,33.7401,9.0,281.276
37763,ESPORTSTMNT03_3128028,0,1.1772,-0.23533,-9540.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.485,0.432,2.8326,1.2876,-5048.0,29.6873,-47.0,197.503
55391,ESPORTSTMNT05_3221278,1,1.2064,0.101766,-727.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.505,0.579,3.2998,1.0645,-905.0,30.6919,0.0,265.355
9346,ESPORTSTMNT01_3298856,1,0.8323,0.25835,2293.0,1.0,1.0,1.0,7.0,1.0,1.0,0.75,0.505,0.586,3.5561,1.4376,1579.0,33.4426,31.0,269.902
